datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2017-10-08 05:00:00,282.11,285.65,288.89,284.35,295.22,291.99,294.64,297.17,284.69,287.88,297.16,292.21,298.73,287.75,286.41,287.8,289.26,298.34,290.19,296.82,292.04,300.14,293.69,301.15,296.35,294.38,295.73,295.48,290.38,294.15,295.81,295.15,294.77,292.77,293.02,295.15
2017-10-08 06:00:00,281.64,284.79,288.47,283.81,293.86,291.22,292.79,295.32,284.19,288.36,296.27,290.82,298.44,286.59,286.15,287.86,289.25,297.73,290.19,296.6,291.15,300.15,293.87,301.15,295.97,293.93,295.73,295.61,290.03,294.15,295.81,297.59,296.7,293.96,294.08,297.54
2017-10-08 07:00:00,281.64,284.15,287.8,282.81,293.15,290.66,292.08,293.99,283.62,287.46,296.4,289.48,297.54,286.45,285.48,286.72,288.55,296.74,289.96,296.6,290.48,299.96,294.15,301.02,295.16,292.39,295.98,295.69,290.38,294.22,295.81,299.15,298.68,297.55,297.62,299.15
2017-10-08 08:00:00,281.56,283.78,286.76,282.69,292.31,290.13,290.75,292.36,283.68,286.8,296.28,289.48,297.05,285.95,283.69,286.42,287.56,296.54,289.48,296.59,290.45,299.56,294.4,300.72,293.34,292.62,295.79,295.61,290.38,294.4,301.515,301.15,303.15,300.56,300.62,301.15
2017-10-08 09:00:00,282.36,283.28,286.53,282.25,291.92,289.87,291.55,291.36,280.86,286.35,296.02,288.33,296.84,285.44,284.97,286.01,286.55,296.15,288.73,296.59,290.35,299.75,294.4,300.73,293.34,292.89,295.97,295.6,290.7,294.58,301.515,301.59,303.51,301.56,301.62,301.54
2017-10-08 10:00:00,282.12,283.05,286.35,281.7,291.61,289.44,290.34,290.51,278.9,285.24,295.89,287.58,296.65,285.11,284.01,285.72,285.96,296.15,287.45,296.85,290.35,299.76,294.48,300.58,293.12,293.15,295.97,295.82,290.7,294.53,301.515,302.15,305.01,301.15,301.15,302.15
2017-10-08 11:00:00,282.12,282.67,285.9,281.45,290.77,289.06,290.96,289.52,279.9,282.85,294.81,287.39,295.94,284.79,283.81,285.44,285.26,296.15,286.15,296.6,290.37,299.65,294.48,300.52,293.15,292.41,295.98,296.07,291.25,294.68,302.157,302.26,306.21,303.15,303.15,302.37
2017-10-08 12:00:00,282.39,282.54,285.08,281.25,290.3,288.2,289.95,288.86,278.9,282.13,294.51,286.77,296.03,284.45,283.72,285.43,284.76,296.15,285.59,296.55,290.15,299.65,295.25,300.15,293.14,291.57,295.82,295.99,291.44,294.99,302.157,301.15,307.01,302.34,302.22,301.15
2017-10-08 13:00:00,281.7,281.9,284.46,280.95,290.07,288.2,289.13,288.66,279.41,281.13,294.14,286.83,296.37,284.58,283.01,286.12,284.93,296.15,285.75,296.64,289.92,299.82,295.69,300.65,292.54,291.57,296.07,295.46,292.81,295.61,302.157,301.71,306.96,302.49,302.4,301.76
2017-10-08 14:00:00,281.39,280.78,283.99,281.04,289.72,288.14,287.55,288.71,280.76,281.03,296.77,291.28,298.94,284.78,284.65,288.38,286.31,295.94,288.14,296.64,290.92,301.35,296.33,301.48,292.13,291.77,296.35,295.73,293.15,295.91,298.916,301.71,309.15,301.93,301.75,301.76
2017-10-08 15:00:00,281.14,280.88,283.33,280.54,289.45,288.05,288.49,288.65,285.65,283.49,297.35,294.47,301.44,289.03,287.76,290.37,288.9,295.93,290.14,296.7,291.48,302.14,297.6,302.48,292.45,292.36,297.24,295.92,294.82,295.99,298.916,300.71,308.64,300.74,300.68,300.76
2017-10-08 16:00:00,280.73,282.63,285.06,281.03,290.43,288.97,291.98,292.23,288.71,285.04,301.65,298.78,303.7,292.71,289.98,293.82,291.53,295.93,292.96,296.7,292.93,303.15,298.5,303.78,293.62,292.97,297.33,296.3,295.77,295.23,298.916,300.26,308.15,298.16,298.02,300.37
2017-10-08 17:00:00,283.12,284.56,288.16,282.36,292.39,292.14,295.97,295.7,290.92,285.6,301.7,298.9,303.77,296.06,292.6,296.85,294.55,295.02,293.35,296.78,294.38,304.15,299.74,304.36,294.45,293.56,297.7,296.83,295.78,295.15,292.766,298.71,306.66,296.15,296.15,298.76
2017-10-08 18:00:00,284.75,285.63,290.57,284.35,293.9,294.4,297.76,298.25,293.18,286.38,303.04,301.28,304.54,297.44,293.84,298.26,296.14,295.22,293.17,296.95,294.82,304.64,300.44,304.64,295.15,294.93,298.41,298.06,295.8,295.39,292.766,298.71,305.66,298.15,298.15,298.76
2017-10-08 19:00:00,285.56,287.29,293.32,285.82,295.97,295.73,300.15,300.93,294.65,287.14,304.03,302.96,305.54,298.45,294.58,298.85,297.25,297.15,293.14,296.05,295.93,303.33,300.85,304.86,294.93,295.93,298.48,298.88,295.8,295.72,292.766,298.26,304.15,298.15,298.15,298.37
2017-10-08 20:00:00,286.36,288.72,295.81,286.82,296.75,296.15,301.79,302.95,296.92,288.71,304.78,304.38,305.94,298.63,294.86,298.89,298.14,297.15,291.96,296.05,295.46,303.01,300.51,304.25,294.95,295.76,299.07,298.48,296.15,296.23,289.934,298.26,303.15,297.15,297.15,298.37
2017-10-08 21:00:00,286.95,289.52,297.81,287.45,298.16,296.38,303.98,304.49,297.17,290.27,305.16,304.78,306.7,299.56,294.22,299.46,298.92,297.15,291.76,296.33,294.87,302.98,300.5,304.02,293.97,295.95,299.16,298.48,294.8,296.39,289.934,297.71,301.15,299.909,299.909,297.76
2017-10-08 22:00:00,287.18,290.15,299.31,287.72,298.45,296.32,304.46,305.75,298.17,291.28,305.9,305.02,306.34,299.0,293.87,299.74,299.16,297.15,291.15,296.96,293.97,299.53,299.73,303.51,293.29,294.75,298.74,298.23,294.8,296.31,289.934,296.15,300.15,299.909,299.909,296.15
2017-10-08 23:00:00,287.77,290.89,300.56,288.25,298.35,295.61,305.35,306.15,299.15,291.39,305.28,305.15,305.81,297.84,292.69,298.66,297.94,296.74,290.58,297.15,292.66,299.54,299.23,302.89,292.14,293.55,297.91,297.61,293.8,296.16,288.733,296.15,292.758,296.358,296.358,296.15
2017-10-09 00:00:00,287.39,290.41,300.15,288.64,297.87,294.65,305.34,306.81,297.88,290.72,304.91,303.5,305.26,296.88,290.3,298.02,295.49,295.54,290.37,296.87,291.82,298.95,297.98,301.81,292.35,291.94,297.16,297.23,293.8,295.92,288.733,295.15,292.758,296.358,296.358,295.15
2017-10-09 01:00:00,287.17,290.15,298.97,288.93,296.09,294.23,303.63,306.45,292.85,288.18,303.05,300.66,302.59,295.13,288.15,295.0,292.83,295.54,290.55,296.96,291.14,298.95,297.57,301.02,292.16,291.54,296.9,296.99,292.78,295.69,288.733,296.15,298.15,296.358,296.358,296.15
2017-10-09 02:00:00,285.36,287.82,297.34,287.34,294.49,292.69,301.29,305.26,290.09,286.37,300.4,298.01,300.93,292.29,286.87,293.42,290.82,295.35,290.57,297.05,291.03,298.95,296.87,300.78,292.35,290.73,296.65,296.53,292.13,295.15,287.746,295.15,291.846,293.396,293.396,295.15
2017-10-09 03:00:00,283.34,285.94,293.96,285.48,292.9,291.99,298.55,302.65,288.1,284.27,299.39,297.53,299.94,290.79,285.62,292.12,289.27,295.15,290.55,297.15,291.15,298.92,297.07,300.93,293.15,290.64,296.73,295.99,291.12,294.7,287.746,296.57,296.15,293.396,293.396,296.65
2017-10-09 04:00:00,282.16,284.03,293.24,283.34,291.97,291.74,295.55,300.04,289.35,280.5,298.78,296.68,299.67,289.11,285.15,291.14,289.59,295.35,290.66,297.05,290.92,298.77,296.88,301.28,293.15,290.15,296.42,295.99,289.45,294.08,287.746,295.71,297.13,293.26,293.4,295.76
2017-10-09 05:00:00,281.55,283.29,293.39,282.14,291.88,291.92,294.15,298.52,287.12,276.72,298.9,296.28,298.75,288.57,284.62,290.74,287.95,295.35,290.64,296.95,291.04,298.77,297.15,300.78,293.36,289.89,296.51,295.92,289.77,293.92,294.567,296.15,296.15,292.83,292.92,296.15
2017-10-09 06:00:00,280.85,281.66,293.79,280.74,291.86,291.84,291.95,298.15,288.62,274.37,297.83,296.21,297.88,287.63,284.01,290.14,286.76,295.15,290.69,296.94,291.15,298.56,297.15,300.78,294.15,289.62,296.24,295.68,289.78,293.39,294.567,297.64,297.75,294.04,294.11,297.67
2017-10-09 07:00:00,280.35,280.9,294.08,280.04,291.76,291.99,291.16,296.97,287.41,274.03,296.27,296.61,296.47,287.09,282.72,289.57,285.66,295.35,290.7,296.6,291.15,298.56,297.06,300.65,294.35,289.65,296.42,295.76,289.42,293.57,294.567,297.71,299.17,293.96,294.08,297.76
2017-10-09 08:00:00,280.12,279.87,293.5,279.74,291.69,291.85,290.36,295.02,284.36,273.7,296.04,296.35,296.5,287.15,282.16,289.56,285.35,295.15,290.18,296.59,291.15,298.56,297.06,300.53,294.35,289.88,296.23,295.76,289.1,293.62,299.087,296.7,300.66,294.37,294.55,296.81
2017-10-09 09:00:00,279.88,278.91,293.95,279.23,291.68,291.99,289.35,294.36,284.35,273.59,296.02,295.74,295.83,286.74,281.62,289.85,284.92,295.35,290.18,296.49,290.75,298.17,296.78,300.59,294.55,289.41,295.82,295.81,288.42,293.57,299.087,296.73,303.53,295.96,296.08,296.86
2017-10-09 10:00:00,279.35,278.53,293.32,278.24,291.61,291.92,287.78,293.86,285.86,273.7,295.26,295.35,295.97,285.76,280.86,290.01,284.36,295.15,290.18,296.16,290.55,297.97,296.69,300.03,294.35,288.89,295.73,295.57,287.42,293.54,299.087,297.82,304.66,296.77,297.01,297.98
2017-10-09 11:00:00,279.34,277.9,292.56,278.03,291.07,291.84,287.29,293.96,285.16,273.48,295.05,295.15,296.48,285.93,280.51,290.13,284.37,295.15,290.37,296.55,290.6,297.97,296.78,299.77,294.15,288.89,295.9,295.53,287.22,293.54,299.411,297.82,305.66,296.78,297.02,297.98
2017-10-09 12:00:00,279.93,277.03,291.24,277.64,291.24,291.31,287.54,292.68,282.41,273.37,294.81,294.96,296.480650957,286.76,280.44,290.69,283.82,295.15,290.38,296.25,290.24,296.91,296.79,299.6,294.15,288.75,296.07,295.73,287.37,294.06,299.411,299.26,306.53,296.77,297.01,299.37
2017-10-09 13:00:00,279.93,276.89,290.66,277.43,290.51,290.53,287.58,292.14,282.2,273.14,295.39,295.36,296.481358947,285.63,280.29,290.97,283.91,295.35,290.67,296.25,290.14,297.95,296.97,300.15,294.64,288.77,296.07,295.76,287.81,294.32,299.411,297.22,307.15,297.18,297.48,297.11
2017-10-09 14:00:00,278.75,277.38,290.07,277.44,290.76,290.07,286.09,291.85,282.64,273.15,296.65,296.9,299.59,285.8,281.93,291.98,287.21,295.74,291.0,296.35,291.26,300.15,297.81,301.66,294.8,289.13,295.98,295.92,288.06,294.77,297.419,297.04,306.66,297.37,297.55,296.93
2017-10-09 15:00:00,278.09,277.0,289.48,277.13,289.79,289.6,288.35,292.27,286.43,272.76,297.89,300.15,301.65,289.41,284.0,293.0,290.94,296.36,290.99,296.55,292.55,301.53,298.81,302.53,295.3,289.55,296.06,295.9,288.77,295.14,297.419,298.15,305.66,296.96,297.08,298.15
2017-10-09 16:00:00,278.67,279.84,288.99,277.52,291.15,290.9,289.75,294.24,289.69,273.26,299.16,300.35,302.15,291.3,285.29,294.87,293.84,297.96,291.49,296.65,294.04,302.39,299.6,303.92,295.14,290.54,295.98,296.07,289.4,295.84,297.419,297.71,304.77,295.77,296.01,297.76
2017-10-09 17:00:00,281.09,280.56,292.4,280.03,292.58,293.06,290.47,296.64,290.57,273.48,301.28,302.71,303.93,293.59,285.75,296.41,296.23,298.35,292.33,297.33,295.15,303.65,299.51,304.15,295.3,292.15,296.06,296.15,289.78,296.29,293.33,297.26,304.15,298.15,298.15,297.37
2017-10-09 18:00:00,282.29,284.56,294.87,282.35,294.62,294.77,291.47,298.71,290.49,273.39,303.89,305.62,305.7,295.45,285.79,296.63,297.64,299.36,292.48,297.79,296.14,303.71,299.78,304.52,296.15,292.53,296.7,296.0,289.41,296.38,293.33,296.14,302.75,297.15,297.15,296.19
2017-10-09 19:00:00,283.92,285.66,295.7,284.93,297.47,296.3,292.8,300.37,290.49,273.7,304.89,306.46,306.37,296.65,284.95,298.58,299.24,300.55,293.16,298.14,296.71,304.74,299.51,304.57,296.66,293.15,297.61,296.07,289.78,295.98,293.33,296.26,301.66,297.63,297.63,296.37
2017-10-09 20:00:00,285.55,288.24,297.15,286.65,299.44,297.78,294.13,301.48,290.45,273.8,305.39,306.86,306.7,298.48,284.95,299.45,299.75,301.36,294.54,298.43,297.66,304.73,300.06,304.26,296.83,293.94,298.49,296.38,289.77,296.07,289.584,296.26,299.66,297.734,297.734,296.37
2017-10-09 21:00:00,286.16,289.67,298.15,288.37,300.68,298.71,294.08,302.04,290.32,274.58,305.78,306.95,306.85,298.8,283.87,300.72,299.46,302.15,294.97,298.71,298.36,304.52,300.15,303.82,296.64,293.36,298.99,296.69,289.79,296.15,289.584,296.26,298.77,297.734,297.734,296.37
2017-10-09 22:00:00,286.36,291.12,298.96,289.71,301.02,298.14,295.75,302.95,289.42,274.59,305.94,306.95,306.48,298.83,282.51,301.04,299.66,302.14,295.36,298.43,298.71,303.34,299.82,302.81,296.48,293.34,298.74,296.77,289.77,295.46,289.584,294.15,298.15,297.734,297.734,294.15
2017-10-09 23:00:00,286.59,291.71,299.43,290.15,300.59,297.76,295.95,303.25,288.39,274.81,305.9,306.36,305.95,296.67,282.08,300.88,298.66,301.77,295.39,297.7,297.37,302.54,298.48,301.94,295.63,292.94,298.65,296.76,289.78,295.23,289.839,294.15,292.439,297.839,297.839,294.15
2017-10-10 00:00:00,287.2,292.15,299.98,290.35,300.68,297.72,295.75,303.49,286.39,274.92,304.27,303.28,303.37,295.81,281.65,299.88,295.97,298.94,294.01,297.15,294.68,300.73,297.15,300.78,294.98,291.56,298.41,296.76,289.15,295.24,289.839,294.15,292.439,297.839,297.839,294.15
2017-10-10 01:00:00,286.41,291.28,298.81,289.84,299.86,296.15,294.63,302.85,283.72,274.38,303.53,302.55,303.26,294.76,280.62,297.44,291.7,297.53,291.97,296.95,291.91,300.55,296.78,301.02,294.81,290.36,298.4,297.15,289.46,295.3,289.839,294.15,292.439,297.839,297.839,294.15
2017-10-10 02:00:00,285.21,289.55,296.36,287.94,298.28,294.69,292.63,302.26,282.37,273.94,301.4,299.24,301.38,292.82,280.15,296.15,290.84,296.93,290.78,296.95,290.92,299.75,296.6,301.29,294.29,289.56,298.32,296.99,289.48,295.32,290.167,294.15,290.867,297.367,297.367,294.15
2017-10-10 03:00:00,283.4,287.93,293.45,286.03,297.34,293.29,291.3,299.92,281.03,272.7,300.9,297.81,300.71,291.32,279.08,295.87,290.58,297.14,290.19,296.59,289.74,299.56,296.6,301.02,294.15,288.13,297.73,296.92,289.15,295.84,290.167,294.53,296.15,297.367,297.367,294.59
2017-10-10 04:00:00,283.13,285.87,291.29,284.84,295.44,291.86,290.46,298.76,280.69,272.36,300.03,297.01,299.96,289.84,278.22,295.99,290.12,295.94,289.7,296.55,289.03,299.19,296.51,301.29,293.55,288.87,297.9,296.65,288.8,295.99,290.167,294.82,296.15,292.93,293.16,294.98
2017-10-10 05:00:00,282.32,285.43,290.63,284.05,294.62,290.93,289.77,297.71,280.11,272.13,298.83,296.47,299.26,287.87,276.86,295.3,290.14,296.14,289.2,296.27,288.25,298.4,295.97,301.15,293.35,288.36,297.82,296.68,287.8,295.91,292.832,294.82,294.15,292.59,292.95,294.98
2017-10-10 06:00:00,282.38,282.73,288.93,283.55,294.16,290.22,288.3,296.48,279.33,271.8,298.53,295.07,298.76,285.99,276.34,294.73,289.58,296.17,289.19,296.04,287.82,298.4,296.06,301.15,292.57,287.36,296.4,295.16,287.8,295.77,292.832,297.14,296.35,295.48,295.59,297.19
2017-10-10 07:00:00,281.88,281.6,288.27,283.24,293.49,288.93,286.98,295.96,276.72,271.24,299.02,290.34,297.84,285.81,276.29,294.72,289.49,295.74,289.17,296.04,287.47,298.4,295.78,300.87,292.38,286.35,295.4,294.73,287.45,295.82,292.832,297.71,298.53,295.36,295.55,297.76
2017-10-10 08:00:00,281.37,281.02,286.76,282.93,291.73,288.5,285.97,294.34,276.35,271.47,299.02,288.62,297.24,284.67,275.42,294.04,288.94,295.53,288.7,295.92,286.93,298.19,295.78,300.86,292.15,285.61,294.24,293.76,287.13,295.01,296.697,297.71,299.15,297.56,297.62,297.76
2017-10-10 09:00:00,280.84,280.43,286.85,282.23,291.23,287.78,285.42,294.0,276.33,271.02,298.52,287.42,297.24,284.0,274.62,293.73,288.94,295.54,289.17,295.93,285.95,297.77,295.81,300.59,292.15,285.37,293.25,292.92,286.77,294.83,296.697,299.15,300.15,296.96,297.08,299.15
2017-10-10 10:00:00,280.84,280.29,286.01,281.54,290.22,287.3,284.78,293.49,275.6,270.91,297.42,287.08,297.25,283.49,273.95,293.85,289.3,295.34,289.91,295.95,286.04,297.84,295.78,300.58,291.35,285.12,292.41,292.3,287.49,293.24,296.697,299.15,301.15,297.96,298.08,299.15
2017-10-10 11:00:00,280.88,279.9,285.5,280.64,289.3,286.27,284.63,293.0,274.38,270.8,295.05,286.29,297.82,283.15,273.55,293.87,289.31,295.54,289.97,295.93,285.84,297.84,295.78,300.58,290.98,285.37,291.57,291.77,287.45,292.54,298.255,299.71,302.15,297.37,297.55,299.76
2017-10-10 12:00:00,280.62,279.53,284.75,280.54,289.06,286.29,284.63,291.67,274.42,270.58,294.38,285.97,297.82,282.81,273.61,293.87,289.59,295.54,290.13,295.69,286.58,297.81,295.9,300.9,290.82,285.72,292.48,292.37,287.39,292.08,298.255,299.71,303.15,299.15,299.15,299.76
2017-10-10 13:00:00,280.84,278.89,284.97,280.43,288.91,285.77,283.3,291.92,272.86,270.81,291.9,285.62,297.55,282.3,273.28,293.88,289.5,296.14,290.29,295.75,286.93,297.98,296.4,300.82,291.15,286.33,294.56,294.23,287.79,293.32,298.255,299.15,303.77,299.15,299.15,299.15
2017-10-10 14:00:00,280.73,278.02,284.0,280.14,288.69,285.14,282.72,292.25,274.39,270.36,291.03,285.68,297.02,281.81,274.48,294.13,290.31,297.15,290.64,296.15,287.83,300.16,297.23,301.93,291.81,289.14,296.48,295.38,288.12,295.07,296.11,299.15,303.66,299.15,299.15,299.15
2017-10-10 15:00:00,281.11,278.51,283.79,279.84,287.8,284.97,285.28,292.14,276.23,272.24,291.14,286.14,297.13,281.46,277.67,295.02,291.14,297.54,291.15,297.05,289.8,301.65,298.42,302.37,293.8,291.15,297.82,296.3,289.16,295.98,296.11,298.71,303.15,297.56,297.62,298.76
2017-10-10 16:00:00,281.72,280.5,284.93,280.36,289.21,287.63,289.51,293.59,279.14,275.58,291.64,286.88,296.82,281.48,280.34,295.48,291.13,298.75,290.97,298.7,290.69,302.64,299.51,303.27,294.99,293.16,298.4,298.07,289.78,296.65,296.11,297.71,303.15,296.96,297.08,297.76
2017-10-10 17:00:00,282.16,282.51,287.91,282.04,292.44,291.45,291.95,296.26,281.14,277.79,291.92,288.46,296.05,281.64,281.77,295.3,290.54,299.16,292.19,300.15,292.74,303.14,300.81,304.15,296.14,294.38,299.07,298.84,290.35,297.49,291.034,296.71,302.15,297.15,297.15,296.76
2017-10-10 18:00:00,282.34,285.39,290.8,283.94,295.41,295.15,293.15,299.15,282.82,280.35,293.77,290.6,297.48,281.47,282.68,295.85,290.74,298.54,293.36,301.65,293.04,303.96,301.56,304.15,296.79,294.57,300.07,299.65,291.52,298.0,291.034,296.26,300.66,297.15,297.15,296.37
2017-10-10 19:00:00,283.19,286.01,293.24,285.03,298.37,297.87,294.15,300.59,284.83,282.79,294.9,292.68,297.65,280.96,283.29,297.3,290.34,299.33,294.36,302.32,293.55,304.14,301.82,304.15,297.82,294.78,299.9,299.48,292.45,298.08,291.034,296.26,299.68,297.884,297.884,296.37
2017-10-10 20:00:00,283.57,285.77,295.48,284.59,300.09,299.07,294.78,302.15,286.4,284.35,295.36,294.08,298.15,280.8,283.95,297.86,290.14,298.75,294.35,302.75,293.75,304.47,302.42,303.92,298.49,294.57,300.07,299.99,293.45,298.24,287.503,296.26,300.15,297.703,297.703,296.37
2017-10-10 21:00:00,283.93,285.27,297.57,284.71,300.59,299.5,295.64,303.55,287.4,285.91,295.91,294.21,298.35,280.62,284.3,297.57,289.93,298.15,295.15,303.37,293.35,304.54,301.87,303.52,297.31,294.57,300.24,299.92,293.8,298.41,287.503,295.82,298.15,297.703,297.703,295.98
2017-10-10 22:00:00,284.97,285.29,298.4,286.16,301.43,299.37,296.29,304.28,288.16,286.92,297.01,294.36,298.26,280.99,284.15,296.72,289.16,298.33,295.15,302.85,292.27,304.13,301.51,303.64,296.5,293.75,299.43,298.14,293.8,297.33,287.503,294.15,297.15,297.703,297.703,294.15
2017-10-10 23:00:00,285.17,285.4,297.91,286.45,301.38,297.88,296.62,304.95,288.9,287.59,296.65,293.44,297.92,280.97,284.01,295.3,288.54,298.54,294.54,301.85,291.27,302.34,299.79,302.04,295.35,292.13,296.75,296.06,292.8,294.83,286.011,293.15,290.611,297.561,297.561,293.15
2017-10-11 00:00:00,284.98,285.41,296.66,286.64,300.71,297.62,296.8,305.15,288.4,287.15,296.52,293.36,297.82,280.81,282.68,293.18,287.86,297.54,293.79,300.05,290.57,300.95,298.07,301.26,293.5,290.34,294.67,294.75,291.78,291.83,286.011,293.15,290.611,297.561,297.561,293.15
2017-10-11 01:00:00,285.36,285.44,295.62,285.95,299.92,296.73,296.31,305.28,285.9,284.95,294.92,291.08,296.15,280.66,281.08,289.6,288.05,297.15,293.35,297.95,289.76,300.15,297.57,300.92,292.67,289.75,293.58,293.83,290.78,290.34,286.011,292.15,295.15,297.561,297.561,292.15
2017-10-11 02:00:00,284.15,284.73,293.34,285.15,297.86,295.01,294.8,304.37,283.61,281.39,293.3,289.65,295.44,280.49,279.62,287.59,288.25,297.15,293.38,296.39,289.15,299.98,296.97,300.9,292.49,288.73,292.44,292.83,289.45,288.75,285.571,292.15,288.871,297.471,297.471,292.15
2017-10-11 03:00:00,282.57,283.66,291.01,283.82,295.53,293.38,292.32,301.59,282.64,280.16,292.77,289.22,295.24,280.5,278.68,286.32,288.69,296.55,292.78,295.37,288.75,298.99,297.15,300.53,291.81,287.86,292.25,292.14,288.78,287.67,285.571,292.63,294.15,297.471,297.471,292.65
2017-10-11 04:00:00,282.15,282.41,288.81,282.81,293.8,291.69,290.8,299.46,281.86,279.04,291.27,287.88,294.15,280.49,277.69,285.17,288.96,296.74,292.15,294.81,288.64,298.86,296.61,300.65,291.97,287.12,291.58,291.37,287.1,287.76,285.571,292.71,294.15,288.81,289.03,292.76
2017-10-11 05:00:00,281.13,281.53,287.57,281.43,292.85,290.68,289.49,298.16,280.61,278.38,291.27,287.61,293.85,280.63,277.0,284.59,289.34,296.34,292.15,294.36,288.44,298.69,296.15,300.4,291.56,286.37,290.98,291.01,286.45,287.33,292.352,292.71,293.15,288.77,289.01,292.76
2017-10-11 06:00:00,280.89,280.41,286.76,281.36,291.84,289.73,289.15,296.67,279.84,277.65,291.02,286.48,293.16,280.62,276.62,284.3,289.65,296.35,292.17,293.82,288.25,298.02,296.15,300.28,291.56,286.63,291.16,290.21,285.45,286.83,292.352,294.15,294.15,291.56,291.62,294.15
2017-10-11 07:00:00,280.61,279.39,285.9,280.7,290.5,289.68,287.63,295.49,278.11,277.06,290.49,285.28,292.66,280.82,275.75,284.16,289.55,296.35,292.19,293.7,287.03,297.81,295.69,300.14,290.95,286.13,291.15,289.75,284.47,287.24,292.352,296.71,296.15,293.56,293.62,296.76
2017-10-11 08:00:00,280.95,280.42,285.18,280.25,290.21,289.14,287.25,294.51,278.32,276.36,290.64,284.68,292.61,280.81,275.62,284.01,289.35,296.15,292.19,293.37,286.84,297.41,295.78,299.78,290.76,286.37,290.24,289.68,282.4,286.86,297.775,298.15,297.66,295.96,296.08,298.15
2017-10-11 09:00:00,280.96,280.41,285.71,280.24,290.23,288.84,286.61,293.69,276.85,276.06,290.9,283.59,291.74,280.8,275.22,284.15,289.05,296.15,292.42,293.7,286.25,296.8,296.23,299.87,291.15,285.88,290.74,289.83,281.1,286.63,297.775,299.15,298.66,296.96,297.08,299.15
2017-10-11 10:00:00,281.16,279.9,285.26,279.79,289.8,288.07,286.45,293.35,277.03,275.75,291.03,283.27,291.45,280.5,275.01,284.15,288.33,296.15,293.18,293.65,286.14,296.85,296.42,299.58,291.94,285.88,290.99,290.06,280.77,287.0,297.775,299.15,301.53,297.56,297.62,299.15
2017-10-11 11:00:00,281.4,280.27,284.8,278.84,289.21,288.07,285.92,293.37,277.03,275.16,290.28,283.41,290.84,279.82,275.31,284.44,287.55,295.75,291.38,294.37,285.36,296.52,296.42,299.16,291.16,285.12,290.88,290.37,280.45,287.37,299.834,299.59,302.15,298.56,298.62,299.54
2017-10-11 12:00:00,280.94,280.16,284.0,278.85,288.67,287.72,285.95,293.35,276.1,275.16,290.27,283.08,290.56,280.5,275.51,284.44,287.35,294.54,288.56,294.55,285.15,296.32,296.31,299.53,290.36,285.22,291.32,290.76,280.1,287.45,299.834,299.15,303.15,299.15,299.15,299.15
2017-10-11 13:00:00,281.18,280.53,284.16,278.26,288.13,288.64,284.76,293.38,275.57,275.08,289.65,283.35,290.24,280.62,275.22,284.44,287.15,294.14,288.57,295.05,285.15,296.98,296.6,299.79,289.95,284.59,291.9,291.81,280.45,288.6,299.834,299.15,303.66,299.74,299.68,299.15
2017-10-11 14:00:00,279.73,280.89,283.33,278.24,287.35,287.9,284.58,293.14,275.79,275.27,290.02,285.55,291.54,281.14,277.21,284.81,286.95,292.93,287.16,296.4,284.93,298.83,297.9,300.78,290.99,284.37,292.82,293.06,282.1,290.07,297.57,299.15,304.15,299.74,299.68,299.15
2017-10-11 15:00:00,279.93,280.9,283.48,279.25,287.33,287.18,285.82,292.93,280.88,277.15,290.14,287.86,292.95,281.48,280.22,285.15,286.85,292.34,287.17,298.23,284.93,300.48,299.31,301.59,291.34,283.74,293.9,294.42,282.45,290.68,297.57,298.71,303.66,298.74,298.68,298.76
2017-10-11 16:00:00,279.91,281.29,284.55,279.43,288.82,288.96,288.41,296.14,284.13,283.05,291.47,289.88,294.65,283.14,282.21,285.81,287.06,291.34,287.15,299.95,285.25,301.48,301.06,302.16,292.65,283.16,294.98,295.07,283.45,291.4,297.57,297.71,302.66,298.15,298.15,297.76
2017-10-11 17:00:00,280.74,281.29,286.33,280.64,291.03,291.71,291.97,299.74,286.65,286.05,292.26,290.88,295.38,284.16,284.15,286.15,287.54,290.94,287.16,300.25,285.34,302.3,301.87,303.04,294.33,283.16,295.57,295.82,283.15,293.14,291.41,297.15,301.15,297.15,297.15,297.15
2017-10-11 18:00:00,281.54,282.15,287.99,281.84,293.39,294.15,295.15,301.55,288.65,288.72,295.36,293.02,298.15,285.35,284.62,287.14,287.54,290.74,287.5,301.7,285.56,302.96,302.73,303.77,295.65,283.37,295.79,296.31,283.47,293.54,291.41,296.71,300.15,298.06,298.06,296.76
2017-10-11 19:00:00,281.94,283.44,289.14,283.81,295.09,295.32,296.73,304.15,290.44,290.79,296.4,294.68,299.65,287.49,285.22,287.72,287.55,290.94,287.78,301.7,284.82,303.3,303.4,303.27,295.85,283.57,296.32,296.15,283.8,292.77,291.41,296.71,300.15,298.06,298.06,296.76
